Token,Symbol,DisplayName,Description,Series,LotSize,TickSize,ExpiryDate,StrikePrice,OptionType,UnderlyingSymbol,AssetToken,PriceBandHigh,PriceBandLow,LTP,Open,High,Low,Close,PrevClose,Volume,IV,Delta,Gamma,Vega,Theta,InstrumentType
1168321,SENSEX,SENSEX 26FEB2026 PE 83300,SENSEX26FEB83300PE,IO,20,0.05,26FEB2026,83300,PE,SENSEX,-1,897.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1156301,SENSEX50,SENSEX50 29JAN2026 PE 25600,SENSEX5026JAN25600PE,IO,75,0.05,29JAN2026,25600,PE,SENSEX50,-1,29,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822756,SENSEX,SENSEX 25MAR2026 CE 80900,SENSEX26MAR80900CE,IO,20,0.05,25MAR2026,80900,CE,SENSEX,-1,7575.55,3222.45,0,0,0,0,0,0,0,0,0,0,0,0,2
820684,SENSEX,SENSEX 15JAN2026 PE 76200,SENSEX2611576200PE,IO,20,0.05,15JAN2026,76200,PE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
828841,BANKEX,BANKEX 25MAR2026 PE 62200,BANKEX26MAR62200PE,IO,30,0.05,25MAR2026,62200,PE,BANKEX,-1,161.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822261,SENSEX,SENSEX 25MAR2026 CE 75800,SENSEX26MAR75800CE,IO,20,0.05,25MAR2026,75800,CE,SENSEX,-1,12777.2,7886.65,0,0,0,0,0,0,0,0,0,0,0,0,2
830156,SENSEX,SENSEX 12FEB2026 PE 94900,SENSEX2621294900PE,IO,20,0.05,12FEB2026,94900,PE,SENSEX,-1,11544.8,6681.1,0,0,0,0,0,0,0,0,0,0,0,0,2
821046,SENSEX,SENSEX 22JAN2026 CE 76900,SENSEX2612276900CE,IO,20,0.05,22JAN2026,76900,CE,SENSEX,-1,11016.4,6046.65,0,0,0,0,0,0,0,0,0,0,0,0,2
824879,BANKEX,BANKEX 25MAR2026 PE 72700,BANKEX26MAR72700PE,IO,30,0.05,25MAR2026,72700,PE,BANKEX,-1,6528.35,3369.7,0,0,0,0,0,0,0,0,0,0,0,0,2
827874,SENSEX50,SENSEX50 25MAR2026 CE 27000,SENSEX5026MAR27000CE,IO,75,0.05,25MAR2026,27000,CE,SENSEX50,-1,1527.5,403.65,0,0,0,0,0,0,0,0,0,0,0,0,2
1160244,SENSEX,SENSEX 08JAN2026 PE 91000,SENSEX2610891000PE,IO,20,0.05,08JAN2026,91000,PE,SENSEX,-1,8045.1,3074.85,0,0,0,0,0,0,0,0,0,0,0,0,2
822940,SENSEX,SENSEX 05FEB2026 PE 78400,SENSEX2620578400PE,IO,20,0.05,05FEB2026,78400,PE,SENSEX,-1,37.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
830680,SENSEX50,SENSEX50 25MAR2026 PE 26800,SENSEX5026MAR26800PE,IO,75,0.05,25MAR2026,26800,PE,SENSEX50,-1,474.25,64.35,0,0,0,0,0,0,0,0,0,0,0,0,2
837175,SENSEX,SENSEX 19FEB2026 PE 87000,SENSEX2621987000PE,IO,20,0.05,19FEB2026,87000,PE,SENSEX,-1,3172.9,442.1,0,0,0,0,0,0,0,0,0,0,0,0,2
1141837,SENSEX50,SENSEX50 29JAN2026 PE 27600,SENSEX5026JAN27600PE,IO,75,0.05,29JAN2026,27600,PE,SENSEX50,-1,872.95,33.15,0,0,0,0,0,0,0,0,0,0,0,0,2
837489,SENSEX,SENSEX 19FEB2026 PE 88600,SENSEX2621988600PE,IO,20,0.05,19FEB2026,88600,PE,SENSEX,-1,4718.6,1314.75,0,0,0,0,0,0,0,0,0,0,0,0,2
1173929,SENSEX,SENSEX 26FEB2026 PE 93800,SENSEX26FEB93800PE,IO,20,0.05,26FEB2026,93800,PE,SENSEX,-1,10135,5524.3,0,0,0,0,0,0,0,0,0,0,0,0,2
1144930,SENSEX,SENSEX 29JAN2026 CE 78900,SENSEX26JAN78900CE,IO,20,0.05,29JAN2026,78900,CE,SENSEX,-1,9073.2,4168.95,0,0,0,0,0,0,0,0,0,0,0,0,2
837015,SENSEX,SENSEX 19FEB2026 CE 86600,SENSEX2621986600CE,IO,20,0.05,19FEB2026,86600,CE,SENSEX,-1,1974.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1151693,BANKEX,BANKEX 29JAN2026 CE 70100,BANKEX26JAN70100CE,IO,30,0.05,29JAN2026,70100,CE,BANKEX,-1,346.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1161803,SENSEX,SENSEX 15JAN2026 PE 81800,SENSEX2611581800PE,IO,20,0.05,15JAN2026,81800,PE,SENSEX,-1,129.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822624,SENSEX,SENSEX 25MAR2026 CE 93700,SENSEX26MAR93700CE,IO,20,0.05,25MAR2026,93700,CE,SENSEX,-1,400.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
831682,BANKEX,BANKEX 25MAR2026 PE 74600,BANKEX26MAR74600PE,IO,30,0.05,25MAR2026,74600,PE,BANKEX,-1,8526.45,5025.4,0,0,0,0,0,0,0,0,0,0,0,0,2
826088,BANKEX,BANKEX 25MAR2026 CE 57700,BANKEX26MAR57700CE,IO,30,0.05,25MAR2026,57700,CE,BANKEX,-1,11870.8,7983.2,0,0,0,0,0,0,0,0,0,0,0,0,2
1133257,SENSEX,SENSEX 24SEP2026 CE 89000,SENSEX26SEP89000CE,IO,20,0.05,24SEP2026,89000,CE,SENSEX,-1,4001.15,920.75,0,0,0,0,0,0,0,0,0,0,0,0,2
1149751,SENSEX,SENSEX 29JAN2026 PE 86100,SENSEX26JAN86100PE,IO,20,0.05,29JAN2026,86100,PE,SENSEX,-1,2243.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1145549,SENSEX,SENSEX 29JAN2026 PE 86900,SENSEX26JAN86900PE,IO,20,0.05,29JAN2026,86900,PE,SENSEX,-1,3223.55,156.35,0,0,0,0,0,0,0,0,0,0,0,0,2
1155324,SENSEX,SENSEX 29JAN2026 PE 76000,SENSEX26JAN76000PE,IO,20,0.05,29JAN2026,76000,PE,SENSEX,-1,20.05,4.7,0,0,0,0,0,0,0,0,0,0,0,0,2
1160388,SENSEX,SENSEX 08JAN2026 PE 78800,SENSEX2610878800PE,IO,20,0.05,08JAN2026,78800,PE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1171794,SENSEX,SENSEX 22JAN2026 PE 88500,SENSEX2612288500PE,IO,20,0.05,22JAN2026,88500,PE,SENSEX,-1,5135.35,1011.15,0,0,0,0,0,0,0,0,0,0,0,0,2
1167689,SENSEX,SENSEX 15JAN2026 CE 83200,SENSEX2611583200CE,IO,20,0.05,15JAN2026,83200,CE,SENSEX,-1,4314.85,108.1,0,0,0,0,0,0,0,0,0,0,0,0,2
1141956,BANKEX,BANKEX 29JAN2026 CE 58900,BANKEX26JAN58900CE,IO,30,0.05,29JAN2026,58900,CE,BANKEX,-1,10210.2,6305.4,0,0,0,0,0,0,0,0,0,0,0,0,2
1160914,SENSEX,SENSEX 08JAN2026 CE 77400,SENSEX2610877400CE,IO,20,0.05,08JAN2026,77400,CE,SENSEX,-1,10356.5,5383.9,0,0,0,0,0,0,0,0,0,0,0,0,2
1146376,SENSEX,SENSEX 29JAN2026 PE 88500,SENSEX26JAN88500PE,IO,20,0.05,29JAN2026,88500,PE,SENSEX,-1,4962.6,1087.55,0,0,0,0,0,0,0,0,0,0,0,0,2
828344,BANKEX,BANKEX 25MAR2026 PE 56600,BANKEX26MAR56600PE,IO,30,0.05,25MAR2026,56600,PE,BANKEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1139689,SENSEX50,SENSEX50 29JAN2026 CE 27100,SENSEX5026JAN27100CE,IO,75,0.05,29JAN2026,27100,CE,SENSEX50,-1,1049.9,2.25,0,0,0,0,0,0,0,0,0,0,0,0,2
831401,BANKEX,BANKEX 25MAR2026 CE 62000,BANKEX26MAR62000CE,IO,30,0.05,25MAR2026,62000,CE,BANKEX,-1,7527.6,3872.1,0,0,0,0,0,0,0,0,0,0,0,0,2
828467,SENSEX,SENSEX 12FEB2026 CE 86500,SENSEX2621286500CE,IO,20,0.05,12FEB2026,86500,CE,SENSEX,-1,1891.25,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
829276,SENSEX,SENSEX 12FEB2026 PE 83000,SENSEX2621283000PE,IO,20,0.05,12FEB2026,83000,PE,SENSEX,-1,704.25,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1160309,BANKEX,BANKEX 29JAN2026 CE 74100,BANKEX26JAN74100CE,IO,30,0.05,29JAN2026,74100,CE,BANKEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
821181,SENSEX,SENSEX 08JAN2026 CE 76300,SENSEX2610876300CE,IO,20,0.05,08JAN2026,76300,CE,SENSEX,-1,11455.3,6482.7,0,0,0,0,0,0,0,0,0,0,0,0,2
822254,SENSEX,SENSEX 25MAR2026 CE 77200,SENSEX26MAR77200CE,IO,20,0.05,25MAR2026,77200,CE,SENSEX,-1,11360.9,6545.9,0,0,0,0,0,0,0,0,0,0,0,0,2
1168283,SENSEX,SENSEX 15JAN2026 PE 85100,SENSEX2611585100PE,IO,20,0.05,15JAN2026,85100,PE,SENSEX,-1,1401.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
827730,BANKEX,BANKEX 25MAR2026 CE 68400,BANKEX26MAR68400CE,IO,30,0.05,25MAR2026,68400,CE,BANKEX,-1,1869.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
828394,SENSEX,SENSEX 12FEB2026 CE 78800,SENSEX2621278800CE,IO,20,0.05,12FEB2026,78800,CE,SENSEX,-1,9305.25,4470.45,0,0,0,0,0,0,0,0,0,0,0,0,2
837473,SENSEX,SENSEX 19FEB2026 CE 84600,SENSEX2621984600CE,IO,20,0.05,19FEB2026,84600,CE,SENSEX,-1,3454.1,151,0,0,0,0,0,0,0,0,0,0,0,0,2
842001,SENSEX,SENSEX 27DEC2029 PE 81000,SENSEX29DEC81000PE,IO,20,0.05,27DEC2029,81000,PE,SENSEX,-1,488.9,291.15,0,0,0,0,0,0,0,0,0,0,0,0,2
1137289,SENSEX,SENSEX 29JAN2026 PE 83800,SENSEX26JAN83800PE,IO,20,0.05,29JAN2026,83800,PE,SENSEX,-1,864.55,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
837103,SENSEX,SENSEX 19FEB2026 CE 93000,SENSEX2621993000CE,IO,20,0.05,19FEB2026,93000,CE,SENSEX,-1,196.45,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1143827,BANKEX,BANKEX 29JAN2026 CE 72400,BANKEX26JAN72400CE,IO,30,0.05,29JAN2026,72400,CE,BANKEX,-1,67.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
830629,BANKEX,BANKEX 25MAR2026 PE 58800,BANKEX26MAR58800PE,IO,30,0.05,25MAR2026,58800,PE,BANKEX,-1,20.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1150367,SENSEX,SENSEX 29JAN2026 CE 82300,SENSEX26JAN82300CE,IO,20,0.05,29JAN2026,82300,CE,SENSEX,-1,5444.2,1133.95,0,0,0,0,0,0,0,0,0,0,0,0,2
1143742,BANKEX,BANKEX 29JAN2026 CE 64700,BANKEX26JAN64700CE,IO,30,0.05,29JAN2026,64700,CE,BANKEX,-1,4211.1,845.7,0,0,0,0,0,0,0,0,0,0,0,0,2
823365,SENSEX,SENSEX 05FEB2026 CE 79000,SENSEX2620579000CE,IO,20,0.05,05FEB2026,79000,CE,SENSEX,-1,9033.85,4176.9,0,0,0,0,0,0,0,0,0,0,0,0,2
1160118,SENSEX,SENSEX 08JAN2026 CE 83300,SENSEX2610883300CE,IO,20,0.05,08JAN2026,83300,CE,SENSEX,-1,4232.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1160172,SENSEX,SENSEX 08JAN2026 PE 83800,SENSEX2610883800PE,IO,20,0.05,08JAN2026,83800,PE,SENSEX,-1,444.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
821316,SENSEX,SENSEX 26FEB2026 CE 75500,SENSEX26FEB75500CE,IO,20,0.05,26FEB2026,75500,CE,SENSEX,-1,12794.8,7851.35,0,0,0,0,0,0,0,0,0,0,0,0,2
1159963,SENSEX,SENSEX 08JAN2026 CE 82400,SENSEX2610882400CE,IO,20,0.05,08JAN2026,82400,CE,SENSEX,-1,5279.6,473.1,0,0,0,0,0,0,0,0,0,0,0,0,2
1160133,SENSEX,SENSEX 08JAN2026 PE 87300,SENSEX2610887300PE,IO,20,0.05,08JAN2026,87300,PE,SENSEX,-1,4211.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1164584,SENSEX,SENSEX 26FEB2026 CE 91800,SENSEX26FEB91800CE,IO,20,0.05,26FEB2026,91800,CE,SENSEX,-1,395.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1160002,SENSEX,SENSEX 08JAN2026 CE 90300,SENSEX2610890300CE,IO,20,0.05,08JAN2026,90300,CE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1160217,SENSEX,SENSEX 08JAN2026 CE 89000,SENSEX2610889000CE,IO,20,0.05,08JAN2026,89000,CE,SENSEX,-1,42.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1151665,SENSEX,SENSEX 29JAN2026 PE 82800,SENSEX26JAN82800PE,IO,20,0.05,29JAN2026,82800,PE,SENSEX,-1,525.85,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1160748,SENSEX,SENSEX 08JAN2026 CE 77500,SENSEX2610877500CE,IO,20,0.05,08JAN2026,77500,CE,SENSEX,-1,10330.5,5357.95,0,0,0,0,0,0,0,0,0,0,0,0,2
1167704,SENSEX,SENSEX 26FEB2026 PE 88500,SENSEX26FEB88500PE,IO,20,0.05,26FEB2026,88500,PE,SENSEX,-1,4527.95,1286.95,0,0,0,0,0,0,0,0,0,0,0,0,2
823204,SENSEX,SENSEX 05FEB2026 PE 80800,SENSEX2620580800PE,IO,20,0.05,05FEB2026,80800,PE,SENSEX,-1,191.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
820853,SENSEX,SENSEX 22JAN2026 PE 93800,SENSEX2612293800PE,IO,20,0.05,22JAN2026,93800,PE,SENSEX,-1,10792.5,5837.55,0,0,0,0,0,0,0,0,0,0,0,0,2
1147298,BANKEX,BANKEX 29JAN2026 CE 70000,BANKEX26JAN70000CE,IO,30,0.05,29JAN2026,70000,CE,BANKEX,-1,384.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1168981,BANKEX,BANKEX 26FEB2026 PE 59800,BANKEX26FEB59800PE,IO,30,0.05,26FEB2026,59800,PE,BANKEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1165654,BANKEX,BANKEX 26FEB2026 CE 65800,BANKEX26FEB65800CE,IO,30,0.05,26FEB2026,65800,CE,BANKEX,-1,3414.45,561.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1174131,BANKEX,BANKEX 29JAN2026 CE 75700,BANKEX26JAN75700CE,IO,30,0.05,29JAN2026,75700,CE,BANKEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
837165,SENSEX,SENSEX 19FEB2026 PE 86800,SENSEX2621986800PE,IO,20,0.05,19FEB2026,86800,PE,SENSEX,-1,2998.05,356.15,0,0,0,0,0,0,0,0,0,0,0,0,2
1151014,BANKEX,BANKEX 29JAN2026 PE 71900,BANKEX26JAN71900PE,IO,30,0.05,29JAN2026,71900,PE,BANKEX,-1,6544.35,2833.9,0,0,0,0,0,0,0,0,0,0,0,0,2
830501,SENSEX,SENSEX 12FEB2026 PE 86500,SENSEX2621286500PE,IO,20,0.05,12FEB2026,86500,PE,SENSEX,-1,2768.15,170.65,0,0,0,0,0,0,0,0,0,0,0,0,2
827580,SENSEX,SENSEX 12FEB2026 PE 91700,SENSEX2621291700PE,IO,20,0.05,12FEB2026,91700,PE,SENSEX,-1,8187.4,3704.2,0,0,0,0,0,0,0,0,0,0,0,0,2
1170512,BANKEX,BANKEX 26FEB2026 PE 59100,BANKEX26FEB59100PE,IO,30,0.05,26FEB2026,59100,PE,BANKEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1160318,SENSEX,SENSEX 08JAN2026 PE 86100,SENSEX2610886100PE,IO,20,0.05,08JAN2026,86100,PE,SENSEX,-1,2498.65,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
827954,SENSEX50,SENSEX50 25MAR2026 PE 26700,SENSEX5026MAR26700PE,IO,75,0.05,25MAR2026,26700,PE,SENSEX50,-1,431.75,50.25,0,0,0,0,0,0,0,0,0,0,0,0,2
1142716,SENSEX50,SENSEX50 29JAN2026 PE 26050,SENSEX5026JAN26050PE,IO,75,0.05,29JAN2026,26050,PE,SENSEX50,-1,81.55,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
831071,BANKEX,BANKEX 25MAR2026 PE 68100,BANKEX26MAR68100PE,IO,30,0.05,25MAR2026,68100,PE,BANKEX,-1,2219.3,437.65,0,0,0,0,0,0,0,0,0,0,0,0,2
828720,SENSEX,SENSEX 12FEB2026 CE 93400,SENSEX2621293400CE,IO,20,0.05,12FEB2026,93400,CE,SENSEX,-1,117.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1164141,SENSEX,SENSEX 15JAN2026 PE 83300,SENSEX2611583300PE,IO,20,0.05,15JAN2026,83300,PE,SENSEX,-1,464.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
828193,BANKEX,BANKEX 25MAR2026 CE 66300,BANKEX26MAR66300CE,IO,30,0.05,25MAR2026,66300,CE,BANKEX,-1,3350.75,632.25,0,0,0,0,0,0,0,0,0,0,0,0,2
1140495,BANKEX,BANKEX 29JAN2026 PE 61100,BANKEX26JAN61100PE,IO,30,0.05,29JAN2026,61100,PE,BANKEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1171506,SENSEX,SENSEX 22JAN2026 PE 87600,SENSEX2612287600PE,IO,20,0.05,22JAN2026,87600,PE,SENSEX,-1,4093.05,409.05,0,0,0,0,0,0,0,0,0,0,0,0,2
827039,SENSEX50,SENSEX50 25MAR2026 CE 27500,SENSEX5026MAR27500CE,IO,75,0.05,25MAR2026,27500,CE,SENSEX50,-1,1155.4,192.85,0,0,0,0,0,0,0,0,0,0,0,0,2
1167215,SENSEX,SENSEX 15JAN2026 PE 84600,SENSEX2611584600PE,IO,20,0.05,15JAN2026,84600,PE,SENSEX,-1,1056.25,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1166041,SENSEX,SENSEX 15JAN2026 CE 86200,SENSEX2611586200CE,IO,20,0.05,15JAN2026,86200,CE,SENSEX,-1,1188.15,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1153165,BANKEX,BANKEX 29JAN2026 CE 57500,BANKEX26JAN57500CE,IO,30,0.05,29JAN2026,57500,CE,BANKEX,-1,11604.7,7699.1,0,0,0,0,0,0,0,0,0,0,0,0,2
1173800,BANKEX,BANKEX 29JAN2026 PE 74900,BANKEX26JAN74900PE,IO,30,0.05,29JAN2026,74900,PE,BANKEX,-1,9620.85,5728.65,0,0,0,0,0,0,0,0,0,0,0,0,2
820346,SENSEX,SENSEX 22JAN2026 CE 75800,SENSEX2612275800CE,IO,20,0.05,22JAN2026,75800,CE,SENSEX,-1,12114,7142.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822579,SENSEX,SENSEX 25MAR2026 CE 87200,SENSEX26MAR87200CE,IO,20,0.05,25MAR2026,87200,CE,SENSEX,-1,2316.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
826653,SENSEX,SENSEX 12FEB2026 PE 85900,SENSEX2621285900PE,IO,20,0.05,12FEB2026,85900,PE,SENSEX,-1,2278.35,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822289,SENSEX,SENSEX 25MAR2026 PE 84400,SENSEX26MAR84400PE,IO,20,0.05,25MAR2026,84400,PE,SENSEX,-1,1459.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
823473,SENSEX,SENSEX 05FEB2026 CE 84400,SENSEX2620584400CE,IO,20,0.05,05FEB2026,84400,CE,SENSEX,-1,3365.3,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1159691,BANKEX,BANKEX 29JAN2026 PE 73800,BANKEX26JAN73800PE,IO,30,0.05,29JAN2026,73800,PE,BANKEX,-1,8512.45,4646.4,0,0,0,0,0,0,0,0,0,0,0,0,2
1160298,SENSEX,SENSEX 08JAN2026 CE 78100,SENSEX2610878100CE,IO,20,0.05,08JAN2026,78100,CE,SENSEX,-1,9657.2,4684.65,0,0,0,0,0,0,0,0,0,0,0,0,2
820532,SENSEX,SENSEX 08JAN2026 CE 76000,SENSEX2610876000CE,IO,20,0.05,08JAN2026,76000,CE,SENSEX,-1,11755,6782.35,0,0,0,0,0,0,0,0,0,0,0,0,2
844272,SENSEX,SENSEX 27JUN2030 PE 81000,SENSEX30JUN81000PE,IO,20,0.05,27JUN2030,81000,PE,SENSEX,-1,439,274.8,0,0,0,0,0,0,0,0,0,0,0,0,2
837053,SENSEX,SENSEX 19FEB2026 CE 89400,SENSEX2621989400CE,IO,20,0.05,19FEB2026,89400,CE,SENSEX,-1,777.45,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
824994,SENSEX,SENSEX 12FEB2026 PE 88000,SENSEX2621288000PE,IO,20,0.05,12FEB2026,88000,PE,SENSEX,-1,4190.2,895.2,0,0,0,0,0,0,0,0,0,0,0,0,2
837768,SENSEX,SENSEX 19FEB2026 CE 83200,SENSEX2621983200CE,IO,20,0.05,19FEB2026,83200,CE,SENSEX,-1,4764.45,917.55,0,0,0,0,0,0,0,0,0,0,0,0,2
1165125,SENSEX,SENSEX 15JAN2026 CE 82100,SENSEX2611582100CE,IO,20,0.05,15JAN2026,82100,CE,SENSEX,-1,5590.85,946.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1163823,BANKEX,BANKEX 26FEB2026 CE 73600,BANKEX26FEB73600CE,IO,30,0.05,26FEB2026,73600,CE,BANKEX,-1,152.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
837212,SENSEX,SENSEX 19FEB2026 CE 83600,SENSEX2621983600CE,IO,20,0.05,19FEB2026,83600,CE,SENSEX,-1,4372.6,671.1,0,0,0,0,0,0,0,0,0,0,0,0,2
1145664,SENSEX50,SENSEX50 29JAN2026 CE 26550,SENSEX5026JAN26550CE,IO,75,0.05,29JAN2026,26550,CE,SENSEX50,-1,1589.55,274.15,0,0,0,0,0,0,0,0,0,0,0,0,2
837609,SENSEX,SENSEX 19FEB2026 CE 78200,SENSEX2621978200CE,IO,20,0.05,19FEB2026,78200,CE,SENSEX,-1,9978.6,5129.15,0,0,0,0,0,0,0,0,0,0,0,0,2
822329,SENSEX,SENSEX 25MAR2026 CE 87600,SENSEX26MAR87600CE,IO,20,0.05,25MAR2026,87600,CE,SENSEX,-1,2101.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
823467,SENSEX,SENSEX 05FEB2026 PE 87400,SENSEX2620587400PE,IO,20,0.05,05FEB2026,87400,PE,SENSEX,-1,3660.35,493.75,0,0,0,0,0,0,0,0,0,0,0,0,2
1174190,BANKEX,BANKEX 26FEB2026 CE 57600,BANKEX26FEB57600CE,IO,30,0.05,26FEB2026,57600,CE,BANKEX,-1,11744.5,7843.2,0,0,0,0,0,0,0,0,0,0,0,0,2
837262,SENSEX,SENSEX 19FEB2026 CE 89600,SENSEX2621989600CE,IO,20,0.05,19FEB2026,89600,CE,SENSEX,-1,724,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
820627,SENSEX,SENSEX 22JAN2026 CE 93900,SENSEX2612293900CE,IO,20,0.05,22JAN2026,93900,CE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1144830,SENSEX,SENSEX 29JAN2026 PE 85000,SENSEX26JAN85000PE,IO,20,0.05,29JAN2026,85000,PE,SENSEX,-1,1467.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
830404,SENSEX,SENSEX 12FEB2026 CE 94800,SENSEX2621294800CE,IO,20,0.05,12FEB2026,94800,CE,SENSEX,-1,57.7,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1148615,SENSEX,SENSEX 29JAN2026 CE 90500,SENSEX26JAN90500CE,IO,20,0.05,29JAN2026,90500,CE,SENSEX,-1,229.65,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1147124,SENSEX,SENSEX 29JAN2026 PE 78700,SENSEX26JAN78700PE,IO,20,0.05,29JAN2026,78700,PE,SENSEX,-1,29,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1146066,SENSEX,SENSEX 29JAN2026 CE 82200,SENSEX26JAN82200CE,IO,20,0.05,29JAN2026,82200,CE,SENSEX,-1,5554.5,1211.1,0,0,0,0,0,0,0,0,0,0,0,0,2
1163216,SENSEX,SENSEX 15JAN2026 CE 88200,SENSEX2611588200CE,IO,20,0.05,15JAN2026,88200,CE,SENSEX,-1,346.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
823419,SENSEX,SENSEX 05FEB2026 PE 77200,SENSEX2620577200PE,IO,20,0.05,05FEB2026,77200,PE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
827722,SENSEX,SENSEX 26DEC2030 PE 82000,SENSEX30DEC82000PE,IO,20,0.05,26DEC2030,82000,PE,SENSEX,-1,451.9,302.5,0,0,0,0,0,0,0,0,0,0,0,0,2
1138459,SENSEX,SENSEX 29JAN2026 CE 89000,SENSEX26JAN89000CE,IO,20,0.05,29JAN2026,89000,CE,SENSEX,-1,482.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
825827,BANKEX,BANKEX 25MAR2026 PE 59200,BANKEX26MAR59200PE,IO,30,0.05,25MAR2026,59200,PE,BANKEX,-1,26.5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1160128,SENSEX,SENSEX 08JAN2026 CE 91900,SENSEX2610891900CE,IO,20,0.05,08JAN2026,91900,CE,SENSEX,-1,20.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1161769,SENSEX,SENSEX 15JAN2026 PE 85500,SENSEX2611585500PE,IO,20,0.05,15JAN2026,85500,PE,SENSEX,-1,1729.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
822458,SENSEX,SENSEX 25MAR2026 CE 93600,SENSEX26MAR93600CE,IO,20,0.05,25MAR2026,93600,CE,SENSEX,-1,411.9,0.05,0,0,0,0,0,0,0,0,0,0,0,0,2
1171642,SENSEX,SENSEX 22JAN2026 PE 89800,SENSEX2612289800PE,IO,20,0.05,22JAN2026,89800,PE,SENSEX,-1,6615.6,2053.7,0,0,0,0,0,0,0,0,0,0,0,0,2
1151316,BANKEX,BANKEX 29JAN2026 PE 70200,BANKEX26JAN70200PE,IO,30,0.05,29JAN2026,70200,PE,BANKEX,-1,4676.45,1366.85,0,0,0,0,0,0,0,0,0,0,0,0,2
825116,SENSEX,SENSEX 12FEB2026 PE 94300,SENSEX2621294300PE,IO,20,0.05,12FEB2026,94300,PE,SENSEX,-1,10929,6105.2,0,0,0,0,0,0,0,0,0,0,0,0,2
